task id,run #,individual_tpot,ensemble_tpot_2000,ensemble_tpot_100,individual_random,ensemble_random_2000,ensemble_random_100
190411,17,0.9257336009459796,0.9255507841672892,0.92963498879761,0.9290359721184964,0.9240960293751556,0.9274334080159322
190392,15,0.9646218760142812,0.9715798442064264,0.968744928594612,0.9638763794222652,0.965504300551769,0.9708597046413502
359969,4,0.840693254452581,0.8462932191850628,0.8432503282664462,0.8406150175904704,0.8465280052802426,0.8495063243440403
190411,8,0.9292421272093604,0.9143561737615136,0.9330034851879512,0.9254379823251184,0.9233180856360468,0.9331201767488176
359970,8,0.8983788161412753,0.9421430882286936,0.9158833289408946,0.8974751618786373,0.922399394027514,0.9157637255642994
359975,18,0.998407960199005,0.9991376451077943,0.9984079601990048,0.9972802653399668,0.9929021558872306,0.9986733001658376
146818,20,0.9711517990206516,0.9791356184798808,0.973813072173728,0.9716840536512668,0.955290611028316,0.9772195018096658
168757,1,0.8009523809523811,0.7877380952380952,0.8166666666666667,0.8047619047619047,0.7691666666666667,0.8101190476190476
168757,7,0.7911904761904761,0.8035714285714286,0.7901190476190476,0.7977380952380952,0.7513095238095236,0.7595238095238095
190392,20,0.9616246754300553,0.96327288218111,0.9647943037974684,0.9460605322947097,0.9632525965595586,0.964591447581954
359972,7,0.9939083820662769,0.9966952972709552,0.9942358065302144,0.993546692251462,0.995697794834308,0.995777747319688
359956,0,0.9317404426559356,0.9185110663983904,0.9346076458752516,0.9390342052313884,0.9248490945674044,0.9182092555331992
168350,16,0.9658942639602291,0.9720795415132047,0.9662576180487884,0.9713982525971558,0.9710596726509984,0.9717161874246454
168350,10,0.9668934877037672,0.9681487109187904,0.9668852296563,0.9629874312517548,0.9681941301798602,0.966674649445885
168911,18,0.8845929384301139,0.8930663733698457,0.8879037507575588,0.8800980898296336,0.8969944557922381,0.8907993086574937
359962,19,0.8403792286145227,0.849041154923508,0.8578754578754579,0.8511096746390865,0.8621633268692093,0.8520361990950226
359968,19,0.9276826922283044,0.9199299862119072,0.9237361603051544,0.917808106077494,0.9332392110238692,0.9326942923901288
168911,11,0.8564117528226077,0.8557495903571187,0.8571075845660031,0.8489708424053332,0.8306210859464435,0.8529774864761734
359970,4,0.9123242511076992,0.9519731917660698,0.9170475626401314,0.9069508011300896,0.9412908285410032,0.934800138831784
359955,4,0.7029727095516569,0.7180799220272904,0.7056530214424951,0.7273391812865497,0.738182261208577,0.7066276803118908
359964,7,0.9932530938524856,0.9908061555058272,0.9923438524933328,0.99234627383056,0.9936277406738974,0.9939660203109244
168757,13,0.7882142857142856,0.7226190476190476,0.8289285714285713,0.8266666666666667,0.8272619047619049,0.8469047619047619
359968,7,0.8951857264343333,0.8971259670241662,0.8991074893286768,0.8934766634466929,0.8986203650954845,0.8871688174440013
359958,15,0.9430881076388888,0.9498697916666666,0.9390733506944444,0.947536892361111,0.9459092881944444,0.94091796875
359955,3,0.6476608187134503,0.7270955165692007,0.6430311890838207,0.5921052631578947,0.6643518518518519,0.6602095516569201
190137,8,0.929342105263158,0.9207894736842104,0.9263815789473684,0.9217763157894736,0.8992105263157895,0.9359868421052632
359972,9,0.9928823251705652,0.996364065545809,0.9962155823586744,0.9940644797758283,0.9960709064327486,0.9968019005847952
359972,11,0.9861377619395711,0.9938093932748536,0.9938741167153996,0.9939769127680312,0.9920085587231968,0.9944033260233918
168350,6,0.9585466662262376,0.9026417493847756,0.9614762085652468,0.9574875716385618,0.9580656349612696,0.9590442135861396
359965,17,0.99935912488748,0.9970353410825408,0.999706469414113,0.9995303510625808,0.998307306954718,0.999520566709718
359975,13,0.9948922056384742,0.9965505804311776,0.988922056384743,0.9940961857379768,0.9941625207296848,0.996351575456053
190411,4,0.9368270786656708,0.9441980955937268,0.942113206372915,0.9347810866318148,0.943949153597212,0.945979586756286
359962,20,0.8890540831717303,0.8542124542124542,0.8890540831717303,0.8766214177978884,0.8656970480499893,0.8770523594053006
359975,17,0.9927031509121064,0.99787728026534,0.9964179104477612,0.9964179104477612,0.9962189054726368,0.9973466003316752
